ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,VALU_OWND_FOLWNG_TRANS_FN,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN,FILING_DATE,PERIOD_OF_REPORT,DATE_OF_ORIG_SUB,NO_SECURITIES_OWNED,NOT_SUBJECT_SEC16,FORM3_HOLDINGS_REPORTED,FORM4_TRANS_REPORTED,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,REMARKS,cik,ticker,sector,industry,filed_date
0001213900-20-034779,206163,Common Stock,,5575.0,,,,I,,UTMA account of E.R.,"F7, F8",03-NOV-2020,03-NOV-2020,,,0,,,4,1464790,"B. Riley Financial, Inc.",RILY,,0001464790,RILYZ,,,2020-11-03
0001213900-20-034779,206164,Common Stock,,200000.0,,,,I,,By the Robert Antin Children Irrevocable Trust,F9,03-NOV-2020,03-NOV-2020,,,0,,,4,1464790,"B. Riley Financial, Inc.",RILY,,0001464790,RILYZ,,,2020-11-03
0001213900-20-034779,206161,Common Stock,,5575.0,,,,I,,UTMA account of C.R.,"F5, F8",03-NOV-2020,03-NOV-2020,,,0,,,4,1464790,"B. Riley Financial, Inc.",RILY,,0001464790,RILYZ,,,2020-11-03
0001213900-20-034779,206162,Common Stock,,5575.0,,,,I,,UTMA account of A.R.,"F6, F8",03-NOV-2020,03-NOV-2020,,,0,,,4,1464790,"B. Riley Financial, Inc.",RILY,,0001464790,RILYZ,,,2020-11-03
0001209191-20-056567,172261,Common Stock,,56400.0,,,,I,,"By trust for benefit of reporting person, his children, and his minor child",,03-NOV-2020,02-NOV-2020,,,0,,,4,1169445,COMPUTER PROGRAMS & SYSTEMS INC,CPSI,,0001169445,TBRG,,,2020-11-03
0001209191-20-056565,257787,Common Stock,,200.0,,,,I,,As custodian for son,,03-NOV-2020,02-NOV-2020,,,0,,,4,1169445,COMPUTER PROGRAMS & SYSTEMS INC,CPSI,,0001169445,TBRG,,,2020-11-03
0001209191-20-056565,257786,Common Stock,,200.0,,,,I,,As custodian for daughter,,03-NOV-2020,02-NOV-2020,,,0,,,4,1169445,COMPUTER PROGRAMS & SYSTEMS INC,CPSI,,0001169445,TBRG,,,2020-11-03
0001209191-20-056565,257788,Common Stock,,200.0,,,,I,,As custodian for minor son,,03-NOV-2020,02-NOV-2020,,,0,,,4,1169445,COMPUTER PROGRAMS & SYSTEMS INC,CPSI,,0001169445,TBRG,,,2020-11-03
0001209191-20-056565,257785,Common Stock,,100.0,,,,I,,By wife,,03-NOV-2020,02-NOV-2020,,,0,,,4,1169445,COMPUTER PROGRAMS & SYSTEMS INC,CPSI,,0001169445,TBRG,,,2020-11-03
0001209191-20-056564,220042,Common Shares,,64.0,F2,,,I,,By 401(k),,03-NOV-2020,30-OCT-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-11-03
0000091142-20-000059,148151,Common Stock,,15892.0,,,,D,F2,In trust,F3,03-NOV-2020,03-NOV-2020,,,,,,4,91142,SMITH A O CORP,AOS,,0000091142,AOS,,,2020-11-03
0000091142-20-000059,148152,Common Stock,,2400.0,,,,I,,,,03-NOV-2020,03-NOV-2020,,,,,,4,91142,SMITH A O CORP,AOS,,0000091142,AOS,,,2020-11-03
0001209191-20-056560,200312,Common Shares,,10665.0,,,,I,,"Custodian for daughter, Hannah Rose",,03-NOV-2020,02-NOV-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-11-03
0001209191-20-056560,200310,Common Shares,,1187.0,,,,I,,By Spouse,,03-NOV-2020,02-NOV-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-11-03
0001209191-20-056560,200311,Common Shares,,10665.0,,,,I,,"Custodian for daughter, Sydney Rose",,03-NOV-2020,02-NOV-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-11-03
0001209191-20-056559,150051,Common Shares,,7154.0,F1,,,I,,by 401(k),,03-NOV-2020,02-NOV-2020,,,0,,,4,108516,WORTHINGTON INDUSTRIES INC,WOR,,0000108516,WOR,,,2020-11-03
0001628280-20-015346,215775,Common Stock,,63404.0,,,,I,,by trust for LM,,03-NOV-2020,02-NOV-2020,,,0,,,4,835011,MGP INGREDIENTS INC,MGPI,,0000835011,MGPI,,,2020-11-03
0001628280-20-015346,215779,Common Stock,,373258.0,,,,I,,by Cray MGP Holdings LP,,03-NOV-2020,02-NOV-2020,,,0,,,4,835011,MGP INGREDIENTS INC,MGPI,,0000835011,MGPI,,,2020-11-03
0001628280-20-015346,215778,Common Stock,,278289.0,,,,I,,by trust,,03-NOV-2020,02-NOV-2020,,,0,,,4,835011,MGP INGREDIENTS INC,MGPI,,0000835011,MGPI,,,2020-11-03
0001628280-20-015346,215777,Common Stock,,7625.0,,,,D,,by spouse's trust,,03-NOV-2020,02-NOV-2020,,,0,,,4,835011,MGP INGREDIENTS INC,MGPI,,0000835011,MGPI,,,2020-11-03
0001628280-20-015346,215774,Common Stock,,99066.0,,,,I,,by IRA,,03-NOV-2020,02-NOV-2020,,,0,,,4,835011,MGP INGREDIENTS INC,MGPI,,0000835011,MGPI,,,2020-11-03
0001628280-20-015346,215780,Common Stock,,2367539.0,,,,I,,,,03-NOV-2020,02-NOV-2020,,,0,,,4,835011,MGP INGREDIENTS INC,MGPI,,0000835011,MGPI,,,2020-11-03
0001628280-20-015346,215776,Common Stock,,67827.0,,,,I,,by trust for MH,,03-NOV-2020,02-NOV-2020,,,0,,,4,835011,MGP INGREDIENTS INC,MGPI,,0000835011,MGPI,,,2020-11-03
0001225208-20-012948,194715,"Common Shares (""Shares of Beneficial Interest"")",,20000.0,,,,D,,,,03-NOV-2020,02-NOV-2020,,,,,,4,275694,BARINGS CORPORATE INVESTORS,MCI,,0000275694,MCI,,,2020-11-03
0001127602-20-027951,128906,Common Stock,,205877.0,F1,,,I,,by GRAT,,03-NOV-2020,31-OCT-2020,,,,,,4,4962,AMERICAN EXPRESS CO,AXP,,0000004962,AXP,,,2020-11-03
0000753308-20-000198,151287,Common Stock,,8396.0,F2,,,I,,By Retirement Savings Plan Trust,,03-NOV-2020,02-NOV-2020,,,,,,4,753308,NEXTERA ENERGY INC,NEE,,0000753308,NEE-PR,,,2020-11-03
0001127602-20-027945,155187,Common Stock,,32635.0,,,,I,,Rev Trust For Self,,03-NOV-2020,30-OCT-2020,,,,,,4,22356,COMMERCE BANCSHARES INC /MO/,CBSH,,0000022356,CBSH,,,2020-11-03
0001437749-20-022351,220832,Class A Common Stock,,164318.0,,,,I,,Indirect,F2,03-NOV-2020,02-NOV-2020,,,,,,4,1084869,1 800 FLOWERS COM INC,FLWS,,0001084869,FLWS,,,2020-11-03
0001437749-20-022351,220833,Class A Common Stock,,250000.0,,,,I,,Indirect,F2,03-NOV-2020,02-NOV-2020,,,,,,4,1084869,1 800 FLOWERS COM INC,FLWS,,0001084869,FLWS,,,2020-11-03
0001437749-20-022351,220834,Class A Common Stock,,110.0,,,,I,,Indirect,F3,03-NOV-2020,02-NOV-2020,,,,,,4,1084869,1 800 FLOWERS COM INC,FLWS,,0001084869,FLWS,,,2020-11-03
0001493152-20-020372,242343,Common Stock,,64793.0,F1,,,D,,,,03-NOV-2020,07-JUN-2019,,0.0,,,,3,1668370,"Toughbuilt Industries, Inc",TBLT,,0001668370,,,,2020-11-03
0001246360-20-001747,118862,Common Stock,,10.0,,,,D,,by Trust,,03-NOV-2020,02-NOV-2020,,,false,,,4,22444,COMMERCIAL METALS Co,CMC,,0000022444,CMC,,,2020-11-03
0001246360-20-001747,118863,Common Stock,,76485.0,,,,I,,,,03-NOV-2020,02-NOV-2020,,,false,,,4,22444,COMMERCIAL METALS Co,CMC,,0000022444,CMC,,,2020-11-03
0001225208-20-012942,207744,Common Stock,,80.0,,,,I,,By Trust,,03-NOV-2020,02-NOV-2020,,,,,,4,62996,MASCO CORP /DE/,MAS,,0000062996,MAS,,,2020-11-03
0001437749-20-022333,218555,Common Stock,,1988.0,,,,I,,By Corporation,,03-NOV-2020,02-NOV-2020,,,,,,4,810958,CITIZENS & NORTHERN CORP,CZNC,,0000810958,CZNC,,,2020-11-03
0001437749-20-022333,218556,Common Stock,,1895.0,,,,I,,By Child,,03-NOV-2020,02-NOV-2020,,,,,,4,810958,CITIZENS & NORTHERN CORP,CZNC,,0000810958,CZNC,,,2020-11-03
0001437749-20-022332,164625,Class A Common Stock,,110.0,,,,I,,Indirect,F3,03-NOV-2020,30-OCT-2020,,,,,,4,1084869,1 800 FLOWERS COM INC,FLWS,,0001084869,FLWS,,,2020-11-03
0001437749-20-022332,164623,Class A Common Stock,,164318.0,,,,I,,Indirect,F2,03-NOV-2020,30-OCT-2020,,,,,,4,1084869,1 800 FLOWERS COM INC,FLWS,,0001084869,FLWS,,,2020-11-03
0001437749-20-022332,164624,Class A Common Stock,,250000.0,,,,I,,Indirect,F2,03-NOV-2020,30-OCT-2020,,,,,,4,1084869,1 800 FLOWERS COM INC,FLWS,,0001084869,FLWS,,,2020-11-03
0000014930-20-000159,135088,Common Stock,,121.0,,,,I,,by Trust,,03-NOV-2020,30-OCT-2020,,,0,,,4,14930,BRUNSWICK CORP,BC,,0000014930,BC-PC,,,2020-11-03
0001225208-20-012938,202418,Common Stock,,1820.99,,,,I,,Shareplus Share Purchase Plans,F4,03-NOV-2020,31-OCT-2020,,,,,,4,55785,KIMBERLY CLARK CORP,KMB,,0000055785,KMB,,,2020-11-03
0001225208-20-012936,177019,Common Stock,,921.0,,,,D,,,,03-NOV-2020,01-NOV-2020,,0.0,,,,3,55785,KIMBERLY CLARK CORP,KMB,uribepoa.txt,0000055785,KMB,,,2020-11-03
0001796617-20-000003,172243,Class B Subordinate Voting Shares,,1561043.0,,,,I,,"By Gotham Green Fund II (Q), L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000003,172241,Class B Subordinate Voting Shares,,734035.0,,,,I,,"By Gotham Green Fund I (Q), L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000003,172240,Class B Subordinate Voting Shares,,121936.0,,,,I,,"By Gotham Green Fund I, L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000003,172242,Class B Subordinate Voting Shares,,268226.0,,,,I,,"By Gotham Green Fund II, L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0000014930-20-000155,240106,Common Stock,,1000.0,,,,I,,by Family Trust,,03-NOV-2020,30-OCT-2020,,,0,,,4,14930,BRUNSWICK CORP,BC,,0000014930,BC-PC,,,2020-11-03
0001562180-20-006510,139571,Common Stock,,218.0,,,,D,,,,03-NOV-2020,01-NOV-2020,,0.0,,,,3,1255474,WHITING PETROLEUM CORP,WLL,,0001255474,,,,2020-11-03
0001209191-20-056523,254667,Common Stock,,6555.0,,,,I,,By 401(k) plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,89089,SERVICE CORP INTERNATIONAL,SCI,,0000089089,SCI,,,2020-11-03
0001796617-20-000002,123955,Class B Subordinate Voting Shares,,268226.0,,,,I,,"By Gotham Green Fund II, L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000002,123956,Class B Subordinate Voting Shares,,1561043.0,,,,I,,"By Gotham Green Fund II (Q), L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000002,123954,Class B Subordinate Voting Shares,,734035.0,,,,I,,"By Gotham Green Fund I (Q), L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000002,123953,Class B Subordinate Voting Shares,,121936.0,,,,I,,"By Gotham Green Fund I, L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0000065984-20-000281,125790,No securities are beneficially owned,,0.0,,,,D,,,,03-NOV-2020,30-OCT-2020,,0.0,,,,3,65984,ENTERGY CORP /DE/,ETR,Exhibit List - Exhibit 24 - Power of Attorney,0000065984,ETR,,,2020-11-03
0000899243-20-030189,119084,Common Stock,,1301300.0,,,,I,,By KAT 2018 GRAT,,03-NOV-2020,01-NOV-2020,,,0,,,4,61398,TELLURIAN INC. /DE/,TELL,,0000061398,,,,2020-11-03
0000899243-20-030189,119083,Common Stock,,1301300.0,,,,I,,By RKT 2018 GRAT,,03-NOV-2020,01-NOV-2020,,,0,,,4,61398,TELLURIAN INC. /DE/,TELL,,0000061398,,,,2020-11-03
0001179110-20-010731,232020,Common Stock,,8011.0,,,,I,,Reyelts Family Gift Trust,,03-NOV-2020,30-OCT-2020,,,0,,,4,908315,WINMARK CORP,WINA,,0000908315,WINA,,,2020-11-03
0001179110-20-010731,232019,Common Stock,,7987.0,,,,I,,"The Britton, LLC",,03-NOV-2020,30-OCT-2020,,,0,,,4,908315,WINMARK CORP,WINA,,0000908315,WINA,,,2020-11-03
0001599916-20-000140,138495,Common Stock,,35000000.0,,,,D,,,,03-NOV-2020,28-OCT-2020,,0.0,,,,3,1811530,"Turnkey Solutions, Inc.",TKSI,,0001811530,NXMH,,,2020-11-03
0001209191-20-056512,243370,Common Stock,,2580.0,,,,D,,,,03-NOV-2020,28-OCT-2020,,0.0,,,,3,862831,FINANCIAL INSTITUTIONS INC,FISI,,0000862831,FIISP,,,2020-11-03
0001796617-20-000001,216835,Class B Subordinate Voting Shares,,121936.0,,,,I,,"By Gotham Green Fund I, L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000001,216838,Class B Subordinate Voting Shares,,1561043.0,,,,I,,"By Gotham Green Fund II (Q), L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000001,216837,Class B Subordinate Voting Shares,,268226.0,,,,I,,"By Gotham Green Fund II, L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001796617-20-000001,216836,Class B Subordinate Voting Shares,,734035.0,,,,I,,"By Gotham Green Fund I (Q), L.P.",F1,03-NOV-2020,23-OCT-2020,,0.0,,,,3,1776932,"MedMen Enterprises, Inc.",MMNFF,"This is one of three Form 3s filed on November 3, 2020 to report the beneficial ownership of the reporting person.",0001776932,,,,2020-11-03
0001127602-20-027906,182028,Common Stock,,7233.0,,,,I,,By 401k and Profit Sharing Plan,,03-NOV-2020,02-NOV-2020,,,,,,4,1012100,SEALED AIR CORP/DE,SEE,,0001012100,SEE,,,2020-11-03
0001214659-20-009105,250957,Common Stock,,1085.0,,,,D,,,,03-NOV-2020,30-OCT-2020,,0.0,,,,3,784977,PORTLAND GENERAL ELECTRIC CO /OR/,POR,,0000784977,POR,,,2020-11-03
0001225208-20-012927,136208,Common Stock,,5159.0,,,,D,,By 401(k) Plan,,03-NOV-2020,30-OCT-2020,,,,,,4,39368,FULLER H B CO,FUL,,0000039368,FUL,,,2020-11-03
0001225208-20-012927,136209,Common Stock,,1468.77,,,,I,,,,03-NOV-2020,30-OCT-2020,,,,,,4,39368,FULLER H B CO,FUL,,0000039368,FUL,,,2020-11-03
0001225208-20-012926,223602,Common Stock,,24107.0,,,,D,,,,03-NOV-2020,30-OCT-2020,,,,,,4,39368,FULLER H B CO,FUL,,0000039368,FUL,,,2020-11-03
0001225208-20-012924,153525,Common Stock,,28674.0,,,,D,,,,03-NOV-2020,30-OCT-2020,,,,,,4,39368,FULLER H B CO,FUL,,0000039368,FUL,,,2020-11-03
0000900440-20-000132,231569,Common Stock,,7000.0,,,,I,,See footnote,F1,03-NOV-2020,31-OCT-2020,,,,,,4,929545,"CONDOR HOSPITALITY TRUST, INC.",CDOR,,0000929545,,,,2020-11-03
0001179110-20-010729,156156,Chase Corporation Common Stock,,30041.0,,,,D,,Maria I. Chase Trust,,03-NOV-2020,02-NOV-2020,,,0,,,4,830524,CHASE CORP,CCF,,0000830524,,,,2020-11-03
0001179110-20-010729,156157,Chase Corporation Common Stock,,108477.0,F2,,,I,,,,03-NOV-2020,02-NOV-2020,,,0,,,4,830524,CHASE CORP,CCF,,0000830524,,,,2020-11-03
0001567619-20-018584,233583,Common Stock,,63.0,,,,I,,Employee Stock Ownership Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018583,124112,Common Stock,,86.0,,,,I,,Employee Stock Ownership Plan,,03-NOV-2020,30-SEP-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018582,261603,Common Stock,,15535.0,,,,I,,Joint With Spouse,,03-NOV-2020,30-SEP-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018582,261604,Common Stock,,17697.0,,,,I,,401(K) & P/S Plan,,03-NOV-2020,30-SEP-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018581,166099,Common Stock,,11492.0,,,,I,,401(k) P/S Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018581,166100,Common Stock,,162.0,,,,I,,ESOP,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018580,230329,Common  Stock,,600.0,,,,I,,Alexa IRA,,03-NOV-2020,30-SEP-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018579,225728,Common Stock,,165.0,,,,I,,Employee Stock Ownership Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018579,225727,Common Stock,,21529.0,,,,I,,401(k) P/S Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018579,225726,Common  Stock,,9556.0,,,,I,,Employee Stock Purchase Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001505732-20-000139,257331,Common Stock,,1760.0,,,,D,F2,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000139,257332,Common Stock,,1200.0,,,,D,F3,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000139,257333,Common Stock,,900.0,,,,D,F4,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000139,257334,Common Stock,,7008.0,,,,D,,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000138,221567,Common Stock,,1200.0,,,,D,F3,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000138,221566,Common Stock,,3520.0,,,,D,F2,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000138,221569,Common Stock,,500.0,,,,D,F5,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000138,221568,Common Stock,,900.0,,,,D,F4,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000138,221570,Common Stock,,21844.0,,,,D,,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001567619-20-018577,233238,Common Stock,,165.0,,,,I,,Decatur Directors'  Deferred Compensation Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018577,233239,Common Stock,,548.0,,,,I,,Spouse,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001505732-20-000137,122293,Common Stock,,8126.0,,,,D,,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000137,122292,Common Stock,,4000.0,,,,I,,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000137,122291,Common Stock,,500.0,,,,D,F5,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000137,122290,Common Stock,,900.0,,,,D,F4,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000137,122288,Common Stock,,1760.0,,,,D,F2,Law Firm Pension Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000137,122289,Common Stock,,1200.0,,,,D,F3,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000136,208673,Common Stock,,900.0,,,,D,F4,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000136,208674,Common Stock,,500.0,,,,D,F5,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000136,208671,Common Stock,,3520.0,,,,D,F2,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000136,208675,Common Stock,,233548.0,,,,D,F6,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001505732-20-000136,208672,Common Stock,,1200.0,,,,D,F3,,,03-NOV-2020,30-OCT-2020,,,0,,,4,1505732,"Bankwell Financial Group, Inc.",BWFG,,0001505732,BWFG,,,2020-11-03
0001567619-20-018576,138545,Common Stock,,467.0,,,,I,,IRA,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018576,138544,Common Stock,,111.0,,,,I,,ESOP Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018576,138546,Common Stock,,2744.0,,,,I,,Margo Lykins/IRA,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018574,183558,Common Stock,,153811.0,,,,I,,Stephen V. King 2004 Declaration of Trust U/A  5/7/04,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018573,241070,Common Stock,,15090.0,,,,I,,Spouse,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018573,241071,Common Stock,,3257.0,,,,I,,Fred and Kimberly,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018571,208564,Common Stock,,79396.0,,,,I,,Joint Custody Account,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018571,208563,Common Stock,,2201.0,,,,I,,Spouse/IRA,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018571,208562,Common Stock,,236.0,,,,I,,ESOP Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018571,208561,Common Stock,,11453.0,,,,I,,401(k) & Profit Sharing Plan,,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
0001567619-20-018571,208560,Common Stock,,21909.0,,,,I,,"Van A. Dukeman, IRA'S",,03-NOV-2020,30-OCT-2020,,,0,,,4,314489,FIRST BUSEY CORP /NV/,BUSE,,0000314489,BUSEP,,,2020-11-03
