ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,TRANS_FORM_TYPE,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,VALU_OWND_FOLWNG_TRANS_FN,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN,FILING_DATE,PERIOD_OF_REPORT,DATE_OF_ORIG_SUB,NO_SECURITIES_OWNED,NOT_SUBJECT_SEC16,FORM3_HOLDINGS_REPORTED,FORM4_TRANS_REPORTED,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,REMARKS,cik,ticker,sector,industry,filed_date
0000920112-19-000248,128316,Common Stock,,,244018.0,,,,D,,IRA,,04-NOV-2019,04-NOV-2019,,,0,,,4,920112,HEARTLAND FINANCIAL USA INC,HTLF,,0000920112,,,,2019-11-04
0001209191-19-054992,146764,Class A Ordinary Stock,,,0.0,,,,I,,By grantor retained annuity trust,,04-NOV-2019,30-OCT-2019,,,0,,,4,315293,Aon plc,AON,,0000315293,AON,,,2019-11-04
0001209191-19-054989,256190,COMMON STOCK,,,150138.0,,,,I,,Mrs. Carol H. Anderson-spouse,,04-NOV-2019,22-JUL-2019,,,0,,,4,821026,"Andersons, Inc.",ANDE,,0000821026,ANDE,,,2019-11-04
0001209191-19-054988,200302,Class A Common Stock,,,447.0,,,,D,,,,04-NOV-2019,04-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,Transaction reported in this Form 4 was effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001209191-19-054988,200304,Class C Google Stock Units,F2,,1449.0,,,,D,,,,04-NOV-2019,04-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,Transaction reported in this Form 4 was effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001209191-19-054988,200303,Class C Google Stock Units,F1,,220.0,,,,D,,,,04-NOV-2019,04-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,Transaction reported in this Form 4 was effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001209191-19-054985,154516,COMMON STOCK,,,4219.0,,,,I,,Held in Trust,,04-NOV-2019,22-OCT-2019,,,0,,,4,821026,"Andersons, Inc.",ANDE,,0000821026,ANDE,,,2019-11-04
0001209191-19-054983,134507,Common Stock,,,9808.0,,,,I,,By spouse.,,04-NOV-2019,31-OCT-2019,,,0,,,4,812128,SANDERSON FARMS INC,SAFM,,0000812128,,,,2019-11-04
0001209191-19-054983,134508,Common Stock,,,104402.62,,,,I,,Allocated to Reporting Person's account in Issuer ESOP.,,04-NOV-2019,31-OCT-2019,,,0,,,4,812128,SANDERSON FARMS INC,SAFM,,0000812128,,,,2019-11-04
0001209191-19-054981,127871,Common Stock,,,3187.57,,,,I,,Allocated to Reporting Person's Account in Issuer ESOP,,04-NOV-2019,31-OCT-2019,,,0,,,4,812128,SANDERSON FARMS INC,SAFM,,0000812128,,,,2019-11-04
0001209191-19-054981,127872,Common Stock,,,33.08,,,,I,,By 401(k) Plan,,04-NOV-2019,31-OCT-2019,,,0,,,4,812128,SANDERSON FARMS INC,SAFM,,0000812128,,,,2019-11-04
0001209191-19-054980,148530,Common Stock,,,6748.0,F3,,,I,,By 401(k) plan,,04-NOV-2019,31-OCT-2019,,,0,,,4,880807,AMERICAN SUPERCONDUCTOR CORP /DE/,AMSC,,0000880807,AMSC,,,2019-11-04
0001209191-19-054979,183777,Common Stock,,,2924.05,,,,I,,Allocated to Reporting Person's Account in Issuer ESOP.,,04-NOV-2019,31-OCT-2019,,,0,,,4,812128,SANDERSON FARMS INC,SAFM,,0000812128,,,,2019-11-04
0001209191-19-054977,160395,Common Stock,,,9.45,,,,I,,Allocated to Reporting Person's Account in Issuer ESOP.,,04-NOV-2019,31-OCT-2019,,,0,,,4,812128,SANDERSON FARMS INC,SAFM,,0000812128,,,,2019-11-04
0001209191-19-054966,132026,Common Stock,,,3884.0,F4,,,I,,By 401(k) Plan,,04-NOV-2019,31-OCT-2019,,,0,,,4,880807,AMERICAN SUPERCONDUCTOR CORP /DE/,AMSC,,0000880807,AMSC,,,2019-11-04
0001209191-19-054962,259341,"Amkor Technology, Inc., Common Stock",,,2000.0,,,,I,,Held in Trust,,04-NOV-2019,31-OCT-2019,04-NOV-2019,,0,,,4/A,1047127,"AMKOR TECHNOLOGY, INC.",AMKR,,0001047127,AMKR,,,2019-11-04
0001179110-19-011378,153782,"Common Stock, $0.001 par value",,,134219.0,,,,I,,By the Charitable Remainder Trust,,04-NOV-2019,30-OCT-2019,,,0,,,4,1044777,OneSpan Inc.,OSPN,,0001044777,OSPN,,,2019-11-04
0001179110-19-011378,153783,"Common Stock, $0.001 par value",,,1011300.0,,,,I,,By the Barbara J. Hunt Marital Trust,,04-NOV-2019,30-OCT-2019,,,0,,,4,1044777,OneSpan Inc.,OSPN,,0001044777,OSPN,,,2019-11-04
0001179110-19-011378,153784,"Common Stock, $0.001 par value",,,200000.0,,,,I,,By Spouse,,04-NOV-2019,30-OCT-2019,,,0,,,4,1044777,OneSpan Inc.,OSPN,,0001044777,OSPN,,,2019-11-04
0001209191-19-054959,245777,Class C Google Stock Units,F4,,85.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,All transactions reported in this Form 4 were effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001209191-19-054959,245776,Class C Google Stock Units,F3,,163.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,All transactions reported in this Form 4 were effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001209191-19-054959,245775,Class C Google Stock Units,F2,,203.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,All transactions reported in this Form 4 were effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001209191-19-054959,245774,Class C Google Stock Units,F1,,289.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,All transactions reported in this Form 4 were effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001209191-19-054959,245773,Class A Common Stock,,,1680.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1652044,Alphabet Inc.,GOOG,All transactions reported in this Form 4 were effected pursuant to a Rule 10b5-1 Trading Plan adopted by the Reporting Person.,0001652044,GOOG,Communication Services,Internet Content & Information,2019-11-04
0001225208-19-014067,233311,Eaton Vance Corp. Non-voting Common Stock,,,19000.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,,,,4,350797,EATON VANCE CORP,EV,,0000350797,,,,2019-11-04
0001225208-19-014066,150205,Eaton Vance Corp. Non-voting Common Stock,,,4021.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,,,,4,350797,EATON VANCE CORP,EV,,0000350797,,,,2019-11-04
0001315255-19-000150,270537,"Common Stock, par value $.0001 per share",,,34136.0,,,,I,,By Chris McKee LLC Trust,,04-NOV-2019,01-NOV-2019,,,0,,,4,1315255,"GTT Communications, Inc.",GTT,,0001315255,,,,2019-11-04
0001387131-19-008293,128157,Common Stock,,,15714606.0,,,,I,,See Explanation of Responses,F5,04-NOV-2019,04-NOV-2019,,,0,,,4,906780,EMPIRE RESORTS INC,NYNY,"(6) Yap Chong Chew is signing on behalf of Kien Huat Realty III Limited and Lim Kok Thay pursuant to the letters of authorization dated July 25, 2019, which were previously filed with the Securities and Exchange Commission.",0000906780,,,,2019-11-04
0001315255-19-000149,265974,"Common Stock, par value $.0001 per share",,,645481.0,,,,I,,By Rick Calder LLC Trust,,04-NOV-2019,01-NOV-2019,,,0,,,4,1315255,"GTT Communications, Inc.",GTT,,0001315255,,,,2019-11-04
0001531152-19-000095,185875,Common Stock,,,86324.0,,,,I,,Robert W. Eddy November 2018 GRAT,,04-NOV-2019,31-OCT-2019,,,0,,,4,1531152,"BJ's Wholesale Club Holdings, Inc.",BJ,,0001531152,BJ,,,2019-11-04
0001531152-19-000095,185876,Common Stock,,,52489.0,,,,I,,Robert W. Eddy November 2018 GRAT II,,04-NOV-2019,31-OCT-2019,,,0,,,4,1531152,"BJ's Wholesale Club Holdings, Inc.",BJ,,0001531152,BJ,,,2019-11-04
0001531152-19-000095,185874,Common Stock,,,2000.0,,,,I,,By Minor Children,,04-NOV-2019,31-OCT-2019,,,0,,,4,1531152,"BJ's Wholesale Club Holdings, Inc.",BJ,,0001531152,BJ,,,2019-11-04
0001387131-19-008291,153324,Common Stock,,,13200000.0,,,,I,,See Explanation of Responses,"F2, F3, F4, F1",04-NOV-2019,04-NOV-2019,,0.0,,,,3,906780,EMPIRE RESORTS INC,NYNY,(5) The Reporting Persons are jointly filing this Form 3 pursuant to Rule 16a-3(j) under the Exchange Act.,0000906780,,,,2019-11-04
0001567619-19-020396,118647,Common Stock,,,166661.0,F3,,,I,,,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020396,118645,Common Stock,,,33214.0,,,,I,,By Earl E. Congdon Grantor Retained Annuity Trust 2018,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020396,118644,Common Stock,,,10854.0,,,,D,,By 401(k) plan,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020396,118646,Common Stock,,,166661.0,F2,,,I,,By wife as trustee of the Kathryn W. Congdon Grantor Retained Annuity Trust 2018,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001104659-19-059565,124603,"Common Stock, par value $0.001 per share",,,177134.0,,,,I,,See Footnote,F7,04-NOV-2019,31-OCT-2019,,,0,,,4,1297989,"ExlService Holdings, Inc.",EXLS,Mr. Oseni is the Company's Head of Administration and Accounts.,0001297989,EXLS,,,2019-11-04
0001104659-19-059565,124602,"Common Stock, par value $0.001 per share",,,40219.0,,,,I,,See Footnote,F6,04-NOV-2019,31-OCT-2019,,,0,,,4,1297989,"ExlService Holdings, Inc.",EXLS,Mr. Oseni is the Company's Head of Administration and Accounts.,0001297989,EXLS,,,2019-11-04
0001104659-19-059565,124604,"Common Stock, par value $0.001 per share",,,84000.0,,,,I,,See Footnote,F8,04-NOV-2019,31-OCT-2019,,,0,,,4,1297989,"ExlService Holdings, Inc.",EXLS,Mr. Oseni is the Company's Head of Administration and Accounts.,0001297989,EXLS,,,2019-11-04
0001104659-19-059565,124605,"Common Stock, par value $0.001 per share",,,84000.0,,,,I,,See Footnote,F9,04-NOV-2019,31-OCT-2019,,,0,,,4,1297989,"ExlService Holdings, Inc.",EXLS,Mr. Oseni is the Company's Head of Administration and Accounts.,0001297989,EXLS,,,2019-11-04
0001567619-19-020392,206215,Common Stock,,,728028.0,F1,,,I,,By David S. Congdon Revocable Trust dated 12/3/91,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206229,Common Stock,,,56895.0,,,,I,,,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206216,Common Stock,,,139384.0,,,,I,,By wife as trustee of Helen S. Congdon Revocable Inter Vivos Trust dated 4/24/12,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206217,Common Stock,,,93114.0,,,,I,,As trustee of Irrevocable Trust Agreement dated 12/18/98 fbo Kathryn Congdon,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206218,Common Stock,,,93114.0,,,,I,,As trustee of Irrevocable Trust Agreement dated 12/18/98 fbo Ashlyn Congdon,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206219,Common Stock,,,13385.0,,,,D,,As trustee of Audrey L. Congdon Irrevocable Trust No. 2 dated 5/28/04,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206220,Common Stock,,,395000.0,,,,I,,As co-trustee of the 1998 Earl E. Congdon Family Trust,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206221,Common Stock,,,316405.0,,,,I,,As co-trustee of the Earl and Kathryn Congdon Family Irrevocable Trust - 2011,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206222,Common Stock,,,318357.0,,,,I,,By wife as trustee of the David S. Congdon Irrevocable Trust #1 FBO Marilyn Nowell,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206223,Common Stock,,,228048.0,F2,,,I,,By wife as trustee of the David S. Congdon Irrevocable Trust #1 FBO Kathryn Harrell,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206224,Common Stock,,,228047.0,F3,,,I,,By wife as trustee of the David S. Congdon Irrevocable Trust #1 FBO Ashlyn Congdon,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206225,Common Stock,,,228047.0,F4,,,I,,As trustee of the Audrey Congdon Irrevocable Trust #1 FBO Seth Yowell,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206226,Common Stock,,,192891.0,,,,I,,As trustee of the Audrey Congdon Irrevocable Trust #1 FBO Megan Oglesby,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206227,Common Stock,,,192890.0,,,,I,,By wife as trustee of David S. Congdon Irrevocable Trust No. 2 dated 11/18/99,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001567619-19-020392,206228,Common Stock,,,356212.0,,,,I,,By 401(k) plan,,04-NOV-2019,31-OCT-2019,,,0,,,4,878927,"OLD DOMINION FREIGHT LINE, INC.",ODFL,,0000878927,ODFL,,,2019-11-04
0001225208-19-014060,116421,Eaton Vance Corp. Non-voting Common Stock,,,9324.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,,,,4,350797,EATON VANCE CORP,EV,,0000350797,,,,2019-11-04
0001094891-19-000210,194659,Common Stock,,,3450000.0,F1,,,I,,"By Merida Holdings, LLC",F2,04-NOV-2019,29-OCT-2019,,0.0,,,,3,1785592,Merida Merger Corp. I,MCMJU,,0001785592,LFLYW,,,2019-11-04
0001209191-19-054943,213468,Common Stock,,,7756938.0,,,,I,,See footnotes,"F2, F1",04-NOV-2019,25-OCT-2019,,0.0,,,,3,1490349,Medley Capital Corp,MCC,,0001490349,PFXNZ,,,2019-11-04
0001225208-19-014059,165892,Eaton Vance Corp. Non-voting Common Stock,,,23981.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,,,,4,350797,EATON VANCE CORP,EV,,0000350797,,,,2019-11-04
0001104659-19-059558,220788,Common Stock,,,3646646.0,F1,,,I,,See Footnote,"F2, F3, F4",04-NOV-2019,25-OCT-2019,,0.0,,,,3,1783183,"Phathom Pharmaceuticals, Inc.",PHAT,,0001783183,PHAT,,,2019-11-04
0001209191-19-054941,265353,Common Stock,,,71000.0,,,,I,,By Revocable Trust,,04-NOV-2019,01-NOV-2019,,,0,,,4,895421,MORGAN STANLEY,MS,,0000895421,MS-PP,,,2019-11-04
0000898173-19-000163,164211,Common Stock,,,21244.0,F2,,,I,,Indirectly in Company's 401k plan and as trustee of a GRAT.,,04-NOV-2019,01-NOV-2019,,,0,,,4,898173,O REILLY AUTOMOTIVE INC,ORLY,,0000898173,ORLY,,,2019-11-04
0001209191-19-054940,131286,"Amkor Technology, Inc., Common Stock",,,40400.0,,,,I,,Held jointly with spouse,,04-NOV-2019,01-NOV-2019,,,0,,,4,1047127,"AMKOR TECHNOLOGY, INC.",AMKR,,0001047127,AMKR,,,2019-11-04
0001094891-19-000208,197359,Common Stock,,,3450000.0,F1,,,I,,"By Merida Holdings, LLC",F2,04-NOV-2019,29-OCT-2019,,0.0,,,,3,1785592,Merida Merger Corp. I,MCMJU,,0001785592,LFLYW,,,2019-11-04
0001127602-19-031684,191655,Common Stock,,,7018.79,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031684,191656,Common Stock,,,1192265.0,,,,D,,By LP,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031684,191657,Common Stock,,,856128.0,,,,I,,,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001094891-19-000206,181989,Common Stock,,,3450000.0,F1,,,D,,,,04-NOV-2019,29-OCT-2019,,0.0,,,,3,1785592,Merida Merger Corp. I,MCMJU,,0001785592,LFLYW,,,2019-11-04
0001561660-19-000132,220848,Class A Common Stock,,,4000.0,,,,I,,See footnote,F2,04-NOV-2019,31-OCT-2019,,,0,,,4,1561660,Pattern Energy Group Inc.,PEGI,,0001561660,,,,2019-11-04
0001127602-19-031683,136219,Common Stock,,,6454.58,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031683,136221,Common Stock,,,163302.0,,,,I,,,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031683,136220,Common Stock,,,436623.0,,,,D,,By LP,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031681,258982,Common Stock,,,120000.0,,,,I,,By LP,,04-NOV-2019,30-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031681,258981,Common Stock,,,8568.78,,,,I,,By 401(k),,04-NOV-2019,30-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001094891-19-000204,211245,Common Stock,,,3450000.0,F1,,,I,,"By Merida Holdings, LLC",F2,04-NOV-2019,29-OCT-2019,,0.0,,,,3,1785592,Merida Merger Corp. I,MCMJU,,0001785592,LFLYW,,,2019-11-04
0000899243-19-026573,259422,Common Stock,,,217642.0,,,,I,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1676479,"CapStar Financial Holdings, Inc.",CSTR,,0001676479,,,,2019-11-04
0000899243-19-026573,259420,Common Stock,F4,,266.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1676479,"CapStar Financial Holdings, Inc.",CSTR,,0001676479,,,,2019-11-04
0000899243-19-026573,259418,Common Stock,F2,,1772.0,,,,D,,Charles A. and Patricia F. Elcan,F5,04-NOV-2019,01-NOV-2019,,,0,,,4,1676479,"CapStar Financial Holdings, Inc.",CSTR,,0001676479,,,,2019-11-04
0000899243-19-026573,259419,Common Stock,F3,,1106.0,,,,D,,William R. and Jennifer R. Frist,F5,04-NOV-2019,01-NOV-2019,,,0,,,4,1676479,"CapStar Financial Holdings, Inc.",CSTR,,0001676479,,,,2019-11-04
0000899243-19-026573,259421,Common Stock,,,217643.0,,,,I,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,1676479,"CapStar Financial Holdings, Inc.",CSTR,,0001676479,,,,2019-11-04
0001127602-19-031680,194713,Common Stock,,,2835.36,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0000902274-19-000116,179240,Common Stock,,,25786.0,,,,D,,,,04-NOV-2019,01-NOV-2019,,,0,,,4,902274,LIBBEY INC,LBY,,0000902274,,,,2019-11-04
0001094891-19-000202,265764,Common Stock,,,3450000.0,F1,,,I,,"By Merida Holdings, LLC",F2,04-NOV-2019,29-OCT-2019,,0.0,,,,3,1785592,Merida Merger Corp. I,MCMJU,,0001785592,LFLYW,,,2019-11-04
0001561660-19-000128,206074,Class A Common Stock,,,10000.0,,,,I,,See footnote,F2,04-NOV-2019,31-OCT-2019,,,0,,,4,1561660,Pattern Energy Group Inc.,PEGI,,0001561660,,,,2019-11-04
0001561660-19-000128,206075,Class A Common Stock,,,10000.0,,,,I,,See footnote,F3,04-NOV-2019,31-OCT-2019,,,0,,,4,1561660,Pattern Energy Group Inc.,PEGI,,0001561660,,,,2019-11-04
0001209191-19-054917,159514,Common Shares,,,3547.37,,,,I,,by 401(k),,04-NOV-2019,01-NOV-2019,,,0,,,4,59527,LINCOLN ELECTRIC HOLDINGS INC,LECO,,0000059527,LECO,,,2019-11-04
0001127602-19-031679,139916,Common Stock,,,230.58,,,,I,,By ESOP,,04-NOV-2019,01-NOV-2019,,,1,,,4,101382,UMB FINANCIAL CORP,UMBF,,0000101382,UMBFO,,,2019-11-04
0001127602-19-031679,139915,Common Stock,,,578.39,,,,I,,By 401k,,04-NOV-2019,01-NOV-2019,,,1,,,4,101382,UMB FINANCIAL CORP,UMBF,,0000101382,UMBFO,,,2019-11-04
0001127602-19-031678,184310,Common Stock,,,67690.0,,,,D,,,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031678,184309,Common Stock,,,3524.25,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001553350-19-001117,241938,Common Stock,,,5000.0,,,,D,,,,04-NOV-2019,31-OCT-2019,,0.0,,,,3,1487198,"ASPEN GROUP, INC.",ASPU,Exhibit List: Exhibit 24 - Power of Attorney,0001487198,ASPU,,,2019-11-04
0001127602-19-031677,167329,Common Shares Of Beneficial Interest,,,56102.0,F4,,,I,,,,04-NOV-2019,31-OCT-2019,,,,,,4,906107,EQUITY RESIDENTIAL,EQR,,0000906107,EQR,,,2019-11-04
0001127602-19-031677,167328,Common Shares Of Beneficial Interest,,,3392.0,,,,D,,Trust I,,04-NOV-2019,31-OCT-2019,,,,,,4,906107,EQUITY RESIDENTIAL,EQR,,0000906107,EQR,,,2019-11-04
0001127602-19-031675,176078,Common Stock,,,8653.0,,,,D,,,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031675,176077,Common Stock,,,854.75,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031673,199144,Common Stock,,,114551.0,,,,I,,By Joint Trust,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031673,199143,Common Stock,,,6195.82,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031672,269999,Common Stock,,,6048.39,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031672,270000,Common Stock,,,40032.0,,,,D,,,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0000900440-19-000108,236460,Common Stock,,,237.0,,,,I,,401(K),,04-NOV-2019,01-NOV-2019,,,0,,,4,102729,VALMONT INDUSTRIES INC,VMI,,0000102729,VMI,,,2019-11-04
0001209191-19-054909,266816,Common Stock,,,44976.0,,,,I,,See footnote,F8,04-NOV-2019,31-OCT-2019,,,0,,,4,1327567,Palo Alto Networks Inc,PANW,,0001327567,PANW,,,2019-11-04
0001209191-19-054909,266817,Common Stock,,,209077.0,,,,I,,See footnote,F9,04-NOV-2019,31-OCT-2019,,,0,,,4,1327567,Palo Alto Networks Inc,PANW,,0001327567,PANW,,,2019-11-04
0001127602-19-031670,238962,Common Stock,,,263447.0,,,,D,,By FLP,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031670,238961,Common Stock,,,8847.88,,,,I,,By 401(k),,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031670,238963,Common Stock,,,175628.0,,,,I,,,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031669,208330,Common Shares Of Beneficial Interest,,,10596.0,F3,,,I,,SERP Account,,04-NOV-2019,01-NOV-2019,,,,,,4,906107,EQUITY RESIDENTIAL,EQR,,0000906107,EQR,,,2019-11-04
0001624404-19-000020,155875,Common Stock,,,328711.0,,,,I,,By Peter H. Kamin GST Trust,F9,04-NOV-2019,31-OCT-2019,,,,,,4,1552800,"TILE SHOP HOLDINGS, INC.",TTS,,0001552800,TTSH,,,2019-11-04
0001624404-19-000020,155874,Common Stock,,,97453.0,,,,I,,By Peter H. Kamin Family Foundation,F8,04-NOV-2019,31-OCT-2019,,,,,,4,1552800,"TILE SHOP HOLDINGS, INC.",TTS,,0001552800,TTSH,,,2019-11-04
0001127602-19-031665,168582,Common Stock,,,101220.0,,,,I,,By Family Trust,,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
0001127602-19-031665,168585,Common Stock,,,33558.0,,,,I,,By Limited Partnership,F3,04-NOV-2019,31-OCT-2019,,,,,,4,732717,AT&T INC.,T,,0000732717,T-PC,,,2019-11-04
