ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,TRANS_FORM_TYPE,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN,FILING_DATE,PERIOD_OF_REPORT,DATE_OF_ORIG_SUB,NO_SECURITIES_OWNED,NOT_SUBJECT_SEC16,FORM3_HOLDINGS_REPORTED,FORM4_TRANS_REPORTED,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,REMARKS,cik,ticker,sector,industry,filed_date
0000905729-21-000152,1944,Common Stock,,,10800.01,,,I,,401(k) Plan,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0000905729-21-000151,1948,Common Stock,,,1691.0,,,I,,Spouse's IRA,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0000905729-21-000151,1947,Common Stock,,,2389.0,,,D,,IRA,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0000905729-21-000151,1949,Common Stock,,,2053.0,,,I,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0000018349-21-000050,1940,Fixed/Floating Rate Non-Cum Perpetual Preferred Stock Ser D,,,4000.0,,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,18349,SYNOVUS FINANCIAL CORP,SNV,,0000018349,SNV-PE,,,2021-07-06
0001441816-21-000157,1961,Class A Common Stock,,,1000.0,,,I,,By child 3,,06-JUL-2021,02-JUL-2021,,,0,,,4,1441816,"MongoDB, Inc.",MDB,,0001441816,MDB,,,2021-07-06
0001441816-21-000157,1962,Class A Common Stock,,,1000.0,,,I,,By child 2,,06-JUL-2021,02-JUL-2021,,,0,,,4,1441816,"MongoDB, Inc.",MDB,,0001441816,MDB,,,2021-07-06
0001441816-21-000157,1960,Class A Common Stock,,,1000.0,,,I,,By child 1,,06-JUL-2021,02-JUL-2021,,,0,,,4,1441816,"MongoDB, Inc.",MDB,,0001441816,MDB,,,2021-07-06
0001441816-21-000157,1959,Class A Common Stock,,,1000.0,,,I,,By spouse,,06-JUL-2021,02-JUL-2021,,,0,,,4,1441816,"MongoDB, Inc.",MDB,,0001441816,MDB,,,2021-07-06
0000905729-21-000150,1942,Common Stock,,,3620.0,,,I,,Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0000905729-21-000150,1943,Common Stock,,,206.0,,,I,,Spouse's IRA,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0000905729-21-000150,1941,Common Stock,,,2797.0,,,I,,IRA,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0001415889-21-003512,1956,Common shares without par value,,,34465.0,,,D,,,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,1800,ABBOTT LABORATORIES,ABT,,0000001800,ABT,,,2021-07-06
0001415889-21-003512,1957,Common shares without par value,,,2268.0,F1,,I,,Profit Sharing Trust,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,1800,ABBOTT LABORATORIES,ABT,,0000001800,ABT,,,2021-07-06
0000905729-21-000149,1939,Common Stock,,,18546.0,,,I,,IRA,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0001127602-21-021610,1938,Common Stock,,,35051.0,,,I,,2019 GRAT,F3,06-JUL-2021,01-JUL-2021,,,,,,4,749251,GARTNER INC,IT,,0000749251,IT,,,2021-07-06
0001127602-21-021610,1937,Common Stock,,,12906.0,,,I,,2018 GRAT,F2,06-JUL-2021,01-JUL-2021,,,,,,4,749251,GARTNER INC,IT,,0000749251,IT,,,2021-07-06
0000905729-21-000147,1936,Common Stock,,,7556.0,,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0001209191-21-045570,1935,Common Stock,,,5351.0,F4,,I,,By 401(k) Plan,,06-JUL-2021,01-JUL-2021,,,0,,,4,880807,AMERICAN SUPERCONDUCTOR CORP /DE/,AMSC,,0000880807,AMSC,,,2021-07-06
0001161697-21-000320,1934,Common Stock,,,3283593.0,,,I,,"By Horton Freedom, L.P.",F2,06-JUL-2021,30-JUN-2021,,,0,,,4,704440,REPRO MED SYSTEMS INC,KRMD,"The filing of this statement shall not be construed as an admission (a) that the person filing this statement is, for the purposes of Section 16 of the Securities Exchange Act of 1934, as amended, the beneficial owner of any equity securities covered by this statement, or (b) that this statement is legally required to be filed by such person.",0000704440,KRMD,,,2021-07-06
0000905729-21-000146,1933,Common Stock,,,7831.74,,,I,,IRA,,06-JUL-2021,01-JUL-2021,,,0,,,4,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,,0000803164,COFS,,,2021-07-06
0000899243-21-027553,1929,Class A Common Stock,,,23258.0,,,I,,See Footnotes,"F10, F14, F12, F9, F6, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027553,1932,Class B Common Stock,,,1.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F8, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027553,1931,Class B Common Stock,,,1.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F7, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027553,1930,Class B Common Stock,,,1.0,,,I,,See Footnotes,"F10, F14, F12, F9, F6, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027553,1928,Class A Common Stock,,,14200609.0,,,I,,See Footnotes,"F10, F14, F12, F5, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027553,1927,Class A Common Stock,,,5321739.0,,,I,,See Footnotes,"F10, F14, F12, F9, F4, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027553,1926,Class A Common Stock,,,32781134.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F13, F3",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027553,1925,Class A Common Stock,,,2382443.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F13, F2",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0001654954-21-007652,1924,"Rollins, Inc. Common Stock, $1 Par Value",,,0.0,,,D,,,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,84839,ROLLINS INC,ROL,,0000084839,ROL,,,2021-07-06
0001628280-21-013566,1923,"Common Stock, $0.001 par value per share",,,38199.0,,,I,,"Shares held by Fastnet Advisors, LLC. Mr. Furey is the owner and manager of Fastnet Advisors, LLC.",,06-JUL-2021,21-MAY-2021,,,0,,,4,1425287,Workhorse Group Inc.,WKHS,,0001425287,WKHS,,,2021-07-06
0000899243-21-027549,1921,Class B Common Stock,,,1.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F7, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027549,1917,Class A Common Stock,,,5321739.0,,,I,,See Footnotes,"F10, F14, F12, F9, F4, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027549,1918,Class A Common Stock,,,14200609.0,,,I,,See Footnotes,"F10, F14, F12, F5, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027549,1919,Class A Common Stock,,,23258.0,,,I,,See Footnotes,"F10, F14, F12, F9, F6, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027549,1920,Class B Common Stock,,,1.0,,,I,,See Footnotes,"F10, F14, F12, F9, F6, F1, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027549,1915,Class A Common Stock,,,2382443.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F13, F2",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027549,1922,Class B Common Stock,,,1.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F8, F13",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0000899243-21-027549,1916,Class A Common Stock,,,32781134.0,,,I,,See Footnotes,"F10, F14, F12, F9, F1, F13, F3",06-JUL-2021,25-JUN-2021,,0.0,,,,3,1830043,Bumble Inc.,BMBL,,0001830043,BMBL,,,2021-07-06
0001415889-21-003509,1914,Common shares without par value,,,100.0,F2,,I,,Profit Sharing Trust,,06-JUL-2021,01-JUL-2021,,,,,,4,1800,ABBOTT LABORATORIES,ABT,,0000001800,ABT,,,2021-07-06
0001415889-21-003509,1913,Common shares without par value,,,30193.0,,,I,,The Calamari Family Trust,,06-JUL-2021,01-JUL-2021,,,,,,4,1800,ABBOTT LABORATORIES,ABT,,0000001800,ABT,,,2021-07-06
0001209191-21-045561,1912,Common Stock,,,1500.0,F2,,I,,By spouse,,06-JUL-2021,01-JUL-2021,,,0,,,4,1000694,NOVAVAX INC,NVAX,,0001000694,NVAX,,,2021-07-06
0001209191-21-045560,1911,Common Stock,,,38626.0,F4,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,743316,MAXIM INTEGRATED PRODUCTS INC,MXIM,,0000743316,,,,2021-07-06
0001764925-21-000112,1910,Class A Common Stock,,,43176.0,F4,,I,,By The Shim Park 2019 Irrevocable Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,1764925,"Slack Technologies, Inc.",WORK,,0001764925,,,,2021-07-06
0001764925-21-000112,1909,Class A Common Stock,,,1360805.0,F5,,I,,By The Shim-Park Family Revocable Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,1764925,"Slack Technologies, Inc.",WORK,,0001764925,,,,2021-07-06
0001764925-21-000112,1908,Class A Common Stock,,,0.0,"F2, F4",,I,,"By Allen Shim, trustee of the Allen Shim 2019 Grantor Retained Annuity Trust dated May 1, 2019",,06-JUL-2021,01-JUL-2021,,,0,,,4,1764925,"Slack Technologies, Inc.",WORK,,0001764925,,,,2021-07-06
0001764925-21-000112,1907,Class A Common Stock,,,151468.0,,,I,,By LLC,F3,06-JUL-2021,01-JUL-2021,,,0,,,4,1764925,"Slack Technologies, Inc.",WORK,,0001764925,,,,2021-07-06
0001415889-21-003503,1906,Common shares without par value,,,100.0,F1,,I,,Profit Sharing Trust,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,1800,ABBOTT LABORATORIES,ABT,,0000001800,ABT,,,2021-07-06
0001415889-21-003503,1905,Common shares without par value,,,30193.0,,,I,,The Calamari Family Trust,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,1800,ABBOTT LABORATORIES,ABT,,0000001800,ABT,,,2021-07-06
0001415889-21-003503,1904,Common shares without par value,,,12156.0,,,D,,,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,1800,ABBOTT LABORATORIES,ABT,,0000001800,ABT,,,2021-07-06
0001562180-21-004782,1903,Common Stock,,,6250.0,,,I,,Jody S. Lindell Separate Property Trust,,06-JUL-2021,02-JUL-2021,,,false,,,4,711404,"COOPER COMPANIES, INC.",COO,,0000711404,COO,,,2021-07-06
0001493152-21-016257,1794,Common Stock,,,808824.0,,,D,F1,,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,1502966,"Digipath, Inc.",DIGP,,0001502966,FUNI,,,2021-07-06
0001764925-21-000107,1793,Class A Common Stock,,,85655.0,,,I,,By trust,F2,06-JUL-2021,01-JUL-2021,,,0,,,4,1764925,"Slack Technologies, Inc.",WORK,,0001764925,,,,2021-07-06
0001562180-21-004780,1791,Common Stock,,,10.0,,,I,,Trust,,06-JUL-2021,01-JUL-2021,,,false,,,4,902791,BARRETT BUSINESS SERVICES INC,BBSI,,0000902791,BBSI,,,2021-07-06
0001209191-21-045554,1792,Common Stock,,,486111.0,,,I,,See footnote,F5,06-JUL-2021,01-JUL-2021,,,0,,,4,1706431,"Vir Biotechnology, Inc.",VIR,,0001706431,VIR,,,2021-07-06
0001209191-21-045552,1783,Class A Common Stock,,,1422048.0,,,I,,By Dean Li and Ruth Li Revocable Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,1601830,"RECURSION PHARMACEUTICALS, INC.",RXRX,,0001601830,RXRX,,,2021-07-06
0001209191-21-045552,1784,Class A Common Stock,,,450000.0,,,I,,By Dean Y. Li 2021 2021 Family Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,1601830,"RECURSION PHARMACEUTICALS, INC.",RXRX,,0001601830,RXRX,,,2021-07-06
0001209191-21-045552,1785,Class A Common Stock,,,1350000.0,,,I,,By Dean Y. Li 2021 2021 GRAT,,06-JUL-2021,01-JUL-2021,,,0,,,4,1601830,"RECURSION PHARMACEUTICALS, INC.",RXRX,,0001601830,RXRX,,,2021-07-06
0001493152-21-016248,1782,Series A Preferred Stock,,,4000.0,,,D,,,,06-JUL-2021,19-JAN-2021,,0.0,,,,3,1015383,"AMMO, INC.","POWW,POWWP",,0001015383,POWWP,,,2021-07-06
0001493152-21-016248,1781,Common Stock,,,132500.0,,,D,,,,06-JUL-2021,19-JAN-2021,,0.0,,,,3,1015383,"AMMO, INC.","POWW,POWWP",,0001015383,POWWP,,,2021-07-06
0001493152-21-016246,1787,Common Stock,,,11220.0,,,I,,By Spouse,,06-JUL-2021,01-JUL-2021,,,0,,,4,946454,"BALLANTYNE STRONG, INC.",BTN,,0000946454,,,,2021-07-06
0001493152-21-016246,1788,Common Stock,,,4220.0,,,I,,By Minor Children,,06-JUL-2021,01-JUL-2021,,,0,,,4,946454,"BALLANTYNE STRONG, INC.",BTN,,0000946454,,,,2021-07-06
0001493152-21-016246,1789,Common Stock,,,5164787.0,F1,,I,,Fundamental Global,,06-JUL-2021,01-JUL-2021,,,0,,,4,946454,"BALLANTYNE STRONG, INC.",BTN,,0000946454,,,,2021-07-06
0001493152-21-016246,1786,Common Stock,,,7540.0,,,I,,By 401(k) Plan,,06-JUL-2021,01-JUL-2021,,,0,,,4,946454,"BALLANTYNE STRONG, INC.",BTN,,0000946454,,,,2021-07-06
0001493152-21-016245,1790,Common Stock,,,7500.0,,,I,,By Family,,06-JUL-2021,01-JUL-2021,,,0,,,4,946454,"BALLANTYNE STRONG, INC.",BTN,,0000946454,,,,2021-07-06
0001209191-21-045549,1779,Class A Common Stock,,,3951141.0,,,I,,See footnote,F3,06-JUL-2021,01-JUL-2021,,,0,,,4,1601830,"RECURSION PHARMACEUTICALS, INC.",RXRX,,0001601830,RXRX,,,2021-07-06
0001209191-21-045549,1778,Class A Common Stock,,,5941120.0,,,I,,See footnote,F2,06-JUL-2021,01-JUL-2021,,,0,,,4,1601830,"RECURSION PHARMACEUTICALS, INC.",RXRX,,0001601830,RXRX,,,2021-07-06
0001209191-21-045549,1780,Class A Common Stock,,,3726963.0,,,I,,See footnote,F4,06-JUL-2021,01-JUL-2021,,,0,,,4,1601830,"RECURSION PHARMACEUTICALS, INC.",RXRX,,0001601830,RXRX,,,2021-07-06
0001209191-21-045548,1777,Restricted Share Units,F1,,12239.0,F6,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,1644675,Mimecast Ltd,MIME,,0001644675,,,,2021-07-06
0001209191-21-045548,1776,Restricted Share Units,F1,,11235.0,F5,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,1644675,Mimecast Ltd,MIME,,0001644675,,,,2021-07-06
0001209191-21-045548,1775,Restricted Share Units,F1,,5500.0,F4,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,1644675,Mimecast Ltd,MIME,,0001644675,,,,2021-07-06
0001209191-21-045548,1774,Restricted Share Units,F1,,1250.0,F3,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,1644675,Mimecast Ltd,MIME,,0001644675,,,,2021-07-06
0001209191-21-045548,1773,Ordinary Shares,,,9169.0,,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,1644675,Mimecast Ltd,MIME,,0001644675,,,,2021-07-06
0001209191-21-045545,1772,Common Stock,,,43735.0,,,I,,by Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001628280-21-013553,1771,Common Stock - Restricted Stock Units,F4,,35843.0,F5,,D,,,,06-JUL-2021,01-JUL-2021,,,0,,,4,319201,KLA CORP,KLAC,,0000319201,KLAC,,,2021-07-06
0001209191-21-045537,1768,Common Stock,,,327150.0,,,I,,by GRAT6,,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001209191-21-045537,1769,Common Stock,,,243000.0,,,I,,by GRAT7,,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001209191-21-045537,1770,Common Stock,,,250000.0,,,I,,by GRAT8,,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001209191-21-045537,1766,Common Stock,,,326.49,,,I,,by 401(k),,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001209191-21-045537,1767,Common Stock,,,37830.0,,,I,,by Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001628280-21-013552,1765,Common Stock - Restricted Stock Units,F4,,34158.0,F5,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,319201,KLA CORP,KLAC,,0000319201,KLAC,,,2021-07-06
0001628280-21-013551,1764,Common Stock - Restricted Stock Units,F4,,7115.0,F5,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,319201,KLA CORP,KLAC,,0000319201,KLAC,,,2021-07-06
0001209191-21-045535,1763,Common Stock,,,2000.0,,,I,,By Trust,,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001720821-21-000081,1762,Class A Common Stock,,,22113.0,,,D,,,,06-JUL-2021,06-JUL-2021,,0.0,,,,3,1720821,PAE Inc,PAE,Exhibit 24 - Power of Attorney,0001720821,,,,2021-07-06
0001209191-21-045532,1761,Common Stock,,,1291500.0,,,I,,by Partnership,,06-JUL-2021,01-JUL-2021,,,0,,,4,731766,UNITEDHEALTH GROUP INC,UNH,,0000731766,UNH,Healthcare,Healthcare Plans,2021-07-06
0001127602-21-021605,1760,Class A Common Stock,,,0.0,,,D,,,,06-JUL-2021,05-JUL-2021,,0.0,,,,3,1481792,"Quad/Graphics, Inc.",QUAD,,0001481792,QUAD,,,2021-07-06
0000802681-21-000171,1759,Common Stock,,,14816.0,,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,802681,BRYN MAWR BANK CORP,BMTC,,0000802681,,,,2021-07-06
0001127602-21-021603,1758,Common Stock,,,1.0,,,I,,401(K),,06-JUL-2021,01-JUL-2021,,,,,,4,36966,FIRST HORIZON CORP,FHN,,0000036966,FHN-PF,,,2021-07-06
0000899243-21-027539,1755,"Common Stock, par value $.01 per share (RSUs)",,,24909.0,,,D,,Amazon.com 401(k) plan account,,06-JUL-2021,05-JUL-2021,,0.0,,,,3,1018724,AMAZON COM INC,AMZN,Exhibit 24 Power of Attorney,0001018724,AMZN,Consumer Cyclical,Internet Retail,2021-07-06
0000899243-21-027539,1754,"Common Stock, par value $.01 per share",,,764.0,,,D,,In trust,,06-JUL-2021,05-JUL-2021,,0.0,,,,3,1018724,AMAZON COM INC,AMZN,Exhibit 24 Power of Attorney,0001018724,AMZN,Consumer Cyclical,Internet Retail,2021-07-06
0000899243-21-027539,1757,"Common Stock, par value $.01 per share",,,7.16,,,I,,,,06-JUL-2021,05-JUL-2021,,0.0,,,,3,1018724,AMAZON COM INC,AMZN,Exhibit 24 Power of Attorney,0001018724,AMZN,Consumer Cyclical,Internet Retail,2021-07-06
0000899243-21-027539,1756,"Common Stock, par value $.01 per share",,,17.0,,,I,,,,06-JUL-2021,05-JUL-2021,,0.0,,,,3,1018724,AMAZON COM INC,AMZN,Exhibit 24 Power of Attorney,0001018724,AMZN,Consumer Cyclical,Internet Retail,2021-07-06
0001209191-21-045523,1753,Class B Common Stock,,,3538.0,,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,920760,LENNAR CORP /NEW/,"LEN, LEN.B",,0000920760,LEN-B,,,2021-07-06
0000802681-21-000169,1751,Common Stock,,,14676.0,,,D,,Owned by Spouse,,06-JUL-2021,02-JUL-2021,,,0,,,4,802681,BRYN MAWR BANK CORP,BMTC,,0000802681,,,,2021-07-06
0000802681-21-000169,1752,Common Stock,,,1000.0,,,I,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,802681,BRYN MAWR BANK CORP,BMTC,,0000802681,,,,2021-07-06
0001127602-21-021600,1750,Common Stock,,,20582.0,,,I,,401(K),,06-JUL-2021,01-JUL-2021,,,,,,4,36966,FIRST HORIZON CORP,FHN,,0000036966,FHN-PF,,,2021-07-06
0001209191-21-045520,1749,Class B Common Stock,,,3514.0,,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,920760,LENNAR CORP /NEW/,"LEN, LEN.B",,0000920760,LEN-B,,,2021-07-06
0001437749-21-016465,1748,Common Stock,,,170376.0,,,D,,,,06-JUL-2021,01-JUL-2021,,0.0,,,,3,1612720,NextDecade Corp.,NEXT,,0001612720,NEXT,,,2021-07-06
0001127602-21-021598,1892,Common Stock,,,458.0,,,I,,IRAs,,06-JUL-2021,01-JUL-2021,,,,,,4,36966,FIRST HORIZON CORP,FHN,,0000036966,FHN-PF,,,2021-07-06
0001209191-21-045517,1891,Class B Common Stock,,,2883.0,,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,920760,LENNAR CORP /NEW/,"LEN, LEN.B",,0000920760,LEN-B,,,2021-07-06
0000802681-21-000167,1888,Common Stock,,,31015.0,,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,802681,BRYN MAWR BANK CORP,BMTC,,0000802681,,,,2021-07-06
0001214659-21-007294,1889,Common Stock,,,12825.0,,,I,,ZH Family 2020 Trust,,06-JUL-2021,01-JUL-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-07-06
0001214659-21-007294,1890,Common Stock,,,133040.0,,,I,,by M Hsing 04 Trust,,06-JUL-2021,01-JUL-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-07-06
0001214659-21-007293,1887,Common Stock,,,3434.0,F1,,D,,,,06-JUL-2021,01-JUL-2021,,,,,,4,1761312,"Palomar Holdings, Inc.",PLMR,,0001761312,PLMR,,,2021-07-06
0001127602-21-021595,1886,Common Stock,,,26583.0,,,I,,401(k),,06-JUL-2021,02-JUL-2021,,,,,,4,36966,FIRST HORIZON CORP,FHN,,0000036966,FHN-PF,,,2021-07-06
0001214659-21-007292,1885,Common Stock,,,1101.0,,,I,,by Spouse,,06-JUL-2021,01-JUL-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-07-06
0001209191-21-045515,1880,Common units representing limited partner interests,,,4786664.0,,,I,,By North Star Oil & Gas,,06-JUL-2021,02-JUL-2021,,,0,,,4,1621434,"Black Stone Minerals, L.P.",BSM,,0001621434,BSMLP,,,2021-07-06
0001209191-21-045515,1881,Common units representing limited partner interests,,,2112711.0,,,I,,By Topsfield Energy Ltd.,,06-JUL-2021,02-JUL-2021,,,0,,,4,1621434,"Black Stone Minerals, L.P.",BSM,,0001621434,BSMLP,,,2021-07-06
0001209191-21-045515,1883,Common units representing limited partner interests,,,701392.0,,,I,,By GRAT,,06-JUL-2021,02-JUL-2021,,,0,,,4,1621434,"Black Stone Minerals, L.P.",BSM,,0001621434,BSMLP,,,2021-07-06
0001209191-21-045515,1884,Common units representing limited partner interests,,,180775.0,,,I,,"By Robert D. Stuart, Jr. 1996 Marital Trust",,06-JUL-2021,02-JUL-2021,,,0,,,4,1621434,"Black Stone Minerals, L.P.",BSM,,0001621434,BSMLP,,,2021-07-06
0001209191-21-045515,1879,Common units representing limited partner interests,,,6687.0,,,I,,By Barbara E Stuart GST Exempt Trust fbo Alexander D Stuart,,06-JUL-2021,02-JUL-2021,,,0,,,4,1621434,"Black Stone Minerals, L.P.",BSM,,0001621434,BSMLP,,,2021-07-06
0001209191-21-045515,1882,Common units representing limited partner interests,,,1251634.0,,,I,,"By RDS Investments, L.P.",,06-JUL-2021,02-JUL-2021,,,0,,,4,1621434,"Black Stone Minerals, L.P.",BSM,,0001621434,BSMLP,,,2021-07-06
0001127602-21-021593,1876,Common Stock,,,19523.0,,,I,,IRA,,06-JUL-2021,01-JUL-2021,,,,,,4,36966,FIRST HORIZON CORP,FHN,,0000036966,FHN-PF,,,2021-07-06
0001127602-21-021593,1878,Depositary Shares,,,50.0,F2,,I,,,,06-JUL-2021,01-JUL-2021,,,,,,4,36966,FIRST HORIZON CORP,FHN,,0000036966,FHN-PF,,,2021-07-06
0001127602-21-021593,1877,Depositary Shares,,,3000.0,F2,,D,,Indirect by Child,,06-JUL-2021,01-JUL-2021,,,,,,4,36966,FIRST HORIZON CORP,FHN,,0000036966,FHN-PF,,,2021-07-06
0001666071-21-000145,1875,Common Stock,,,240674.0,,,D,,,,06-JUL-2021,02-JUL-2021,,,0,,,4,1666071,"Cardlytics, Inc.",CDLX,,0001666071,CDLX,,,2021-07-06
